date,id,mtd
200310,iMFTNTF,-0.0366875
200311,iMFTNTF,-0.0131125
200312,iMFTNTF,0.009062499999999998
200401,iMFTNTF,-0.0035375000000000007
200402,iMFTNTF,0.0207875
200403,iMFTNTF,0.004125
200404,iMFTNTF,-0.014512499999999998
200405,iMFTNTF,0.013337499999999999
200406,iMFTNTF,-0.0421875
200407,iMFTNTF,-0.0032625
200408,iMFTNTF,0.014875
200409,iMFTNTF,0.0034124999999999997
200410,iMFTNTF,0.036525
200411,iMFTNTF,0.00885
200412,iMFTNTF,0.0041375
200501,iMFTNTF,-0.027975
200502,iMFTNTF,-0.002787499999999999
200503,iMFTNTF,0.0129375
200504,iMFTNTF,0.0053875
200505,iMFTNTF,0.0204625
200506,iMFTNTF,0.0199625
200507,iMFTNTF,-0.019075
200508,iMFTNTF,0.0087
200509,iMFTNTF,0.0114375
200510,iMFTNTF,0.0041125
200511,iMFTNTF,0.0187875
200512,iMFTNTF,-0.002462500000000001
200601,iMFTNTF,0.009388888888888888
200602,iMFTNTF,0.0025888888888888875
200603,iMFTNTF,0.015277777777777779
200604,iMFTNTF,0.049944444444444444
200605,iMFTNTF,0.01655555555555556
200606,iMFTNTF,0.011755555555555554
200607,iMFTNTF,-0.014422222222222222
200608,iMFTNTF,0.0015111111111111113
200609,iMFTNTF,0.0055222222222222235
200610,iMFTNTF,0.024911111111111113
200611,iMFTNTF,0.05168888888888888
200612,iMFTNTF,-0.007133333333333333
200701,iMFTNTF,0.016022222222222222
200702,iMFTNTF,-0.0018333333333333342
200703,iMFTNTF,-0.006988888888888888
200704,iMFTNTF,0.008311111111111111
200705,iMFTNTF,-0.0035333333333333345
200706,iMFTNTF,0.030699999999999998
200707,iMFTNTF,0.028766666666666663
200708,iMFTNTF,0.028999999999999995
200709,iMFTNTF,0.033355555555555555
200710,iMFTNTF,0.02337777777777778
200711,iMFTNTF,0.03056666666666667
200712,iMFTNTF,0.024355555555555557
200801,iMFTNTF,0.030580000000000006
200802,iMFTNTF,0.04994
200803,iMFTNTF,0.011890000000000001
200804,iMFTNTF,0.0023900000000000006
200805,iMFTNTF,0.0071400000000000005
200806,iMFTNTF,0.005840000000000001
200807,iMFTNTF,-0.0033100000000000017
200808,iMFTNTF,-0.001959999999999999
200809,iMFTNTF,0.039400000000000004
200810,iMFTNTF,0.04043
200811,iMFTNTF,0.03001
200812,iMFTNTF,0.022650000000000003
200901,iMFTNTF,0.01874
200902,iMFTNTF,-0.00262
200903,iMFTNTF,-0.01899
200904,iMFTNTF,-0.01132
200905,iMFTNTF,0.04462000000000001
200906,iMFTNTF,-0.0013999999999999998
200907,iMFTNTF,-0.005210000000000001
200908,iMFTNTF,-0.0027699999999999995
200909,iMFTNTF,0.01092
200910,iMFTNTF,-0.00971
200911,iMFTNTF,0.00266
200912,iMFTNTF,-0.04283
201001,iMFTNTF,-0.01639
201002,iMFTNTF,0.01742
201003,iMFTNTF,-0.01356
201004,iMFTNTF,0.014819999999999996
201005,iMFTNTF,0.03065
201006,iMFTNTF,0.00412
201007,iMFTNTF,0.004710000000000001
201008,iMFTNTF,0.04348
201009,iMFTNTF,-0.002639999999999999
201010,iMFTNTF,0.010170000000000002
201011,iMFTNTF,-0.03215
201012,iMFTNTF,0.02074
201101,iMFTNTF,-0.0313
201102,iMFTNTF,0.018529999999999998
201103,iMFTNTF,-0.019690000000000003
201104,iMFTNTF,0.028460000000000003
201105,iMFTNTF,0.0022600000000000007
201106,iMFTNTF,-0.01266
201107,iMFTNTF,0.03388
201108,iMFTNTF,0.010939999999999998
201109,iMFTNTF,0.013000000000000001
201110,iMFTNTF,-0.022789999999999998
201111,iMFTNTF,-0.0007099999999999992
201112,iMFTNTF,0.006660000000000001
201201,iMFTNTF,0.010083333333333335
201202,iMFTNTF,-0.004425000000000001
201203,iMFTNTF,-0.01626666666666667
201204,iMFTNTF,0.003025
201205,iMFTNTF,0.0271
201206,iMFTNTF,-0.018
201207,iMFTNTF,0.014449999999999998
201208,iMFTNTF,-0.022558333333333333
201209,iMFTNTF,-0.01199166666666667
201210,iMFTNTF,-0.016200000000000003
201211,iMFTNTF,0.003941666666666667
201212,iMFTNTF,0.004266666666666666
201301,iMFTNTF,0.0029571428571428587
201302,iMFTNTF,0.00815
201303,iMFTNTF,0.004121428571428572
201304,iMFTNTF,0.03675
201305,iMFTNTF,-0.021114285714285714
201306,iMFTNTF,-0.003135714285714287
201307,iMFTNTF,-0.012921428571428573
201308,iMFTNTF,-0.0023571428571428576
201309,iMFTNTF,-0.012307142857142859
201310,iMFTNTF,0.01612857142857143
201311,iMFTNTF,0.010071428571428573
201312,iMFTNTF,0.0184
201401,iMFTNTF,0.023966666666666667
201402,iMFTNTF,-0.005300000000000001
201403,iMFTNTF,-0.012086666666666667
201404,iMFTNTF,-0.008426666666666666
201405,iMFTNTF,0.02591333333333333
201406,iMFTNTF,0.0005666666666666666
201407,iMFTNTF,-0.010020000000000001
201408,iMFTNTF,0.027133333333333332
201409,iMFTNTF,0.017986666666666668
201410,iMFTNTF,0.006053333333333335
201411,iMFTNTF,0.03322
201412,iMFTNTF,0.016766666666666666
201501,iMFTNTF,0.04457058823529412
201502,iMFTNTF,0.003111764705882353
201503,iMFTNTF,0.011423529411764706
201504,iMFTNTF,-0.012058823529411766
201505,iMFTNTF,-0.002588235294117647
201506,iMFTNTF,-0.0333235294117647
201507,iMFTNTF,0.016582352941176468
201508,iMFTNTF,-0.0039058823529411766
201509,iMFTNTF,0.011629411764705881
201510,iMFTNTF,-0.007635294117647057
201511,iMFTNTF,0.02503529411764706
201512,iMFTNTF,-0.022141176470588234
201601,iMFTNTF,0.03975294117647059
201602,iMFTNTF,0.04137058823529411
201603,iMFTNTF,-0.01500588235294118
201604,iMFTNTF,-0.004605882352941176
201605,iMFTNTF,-0.0048823529411764705
201606,iMFTNTF,0.030811764705882354
201607,iMFTNTF,0.008776470588235295
201608,iMFTNTF,-0.028770588235294117
201609,iMFTNTF,-0.016676470588235296
201610,iMFTNTF,-0.023847058823529416
201611,iMFTNTF,-0.003023529411764706
201612,iMFTNTF,0.007929411764705883
201701,iMFTNTF,-0.02955882352941177
201702,iMFTNTF,-0.009170588235294116
201703,iMFTNTF,-0.002494117647058823
201704,iMFTNTF,-0.003847058823529411
201705,iMFTNTF,0.0038529411764705876
201706,iMFTNTF,-0.012541176470588236
201707,iMFTNTF,0.007494117647058825
201708,iMFTNTF,0.005470588235294118
201709,iMFTNTF,-0.004658823529411765
201710,iMFTNTF,0.021543750000000004
201711,iMFTNTF,-0.011006249999999999
201712,iMFTNTF,-0.006687500000000001
201801,iMFTNTF,0.042027777777777775
201802,iMFTNTF,-0.053117647058823526
201803,iMFTNTF,-0.011711764705882352
201804,iMFTNTF,0.006905882352941176
201805,iMFTNTF,0.0097
201806,iMFTNTF,-0.009623529411764706
201807,iMFTNTF,0.006035294117647061
201808,iMFTNTF,0.014570588235294116
201809,iMFTNTF,-0.0032176470588235295
201810,iMFTNTF,-0.02175294117647059
201811,iMFTNTF,-0.0015823529411764688
201812,iMFTNTF,0.02774375
201901,iMFTNTF,-0.013021428571428571
201902,iMFTNTF,-0.00455
201903,iMFTNTF,0.03675
201904,iMFTNTF,0.00040000000000000024
201905,iMFTNTF,-0.02013076923076923
201906,iMFTNTF,0.01780769230769231
201907,iMFTNTF,-0.0034230769230769215
201908,iMFTNTF,0.024369230769230768
201909,iMFTNTF,-0.01598461538461539
201910,iMFTNTF,-0.004061538461538463
201911,iMFTNTF,0.016
201912,iMFTNTF,0.005476923076923078
202001,iMFTNTF,0.022192307692307692
202002,iMFTNTF,-0.0023307692307692283
202003,iMFTNTF,-0.01916153846153846
202004,iMFTNTF,0.00023076923076923084
202005,iMFTNTF,-0.0012615384615384613
202006,iMFTNTF,-0.010292307692307693
202007,iMFTNTF,-0.003930769230769225
202008,iMFTNTF,-0.021746153846153846
202009,iMFTNTF,0.006092307692307692
202010,iMFTNTF,-0.005415384615384617
202011,iMFTNTF,0.013515384615384611
202012,iMFTNTF,0.01423076923076923
202101,iMFTNTF,-0.019280000000000002
202102,iMFTNTF,0.03853333333333333
202103,iMFTNTF,0.005166666666666666
202104,iMFTNTF,0.013360000000000002
202105,iMFTNTF,0.007206666666666667
202106,iMFTNTF,-0.009273333333333331
202107,iMFTNTF,0.006606666666666667
202108,iMFTNTF,0.0009866666666666654
202109,iMFTNTF,-0.012373333333333335
202110,iMFTNTF,0.024006666666666666
202111,iMFTNTF,-0.0152
202112,iMFTNTF,-0.006684615384615385
202201,iMFTNTF,-0.010707692307692307
202202,iMFTNTF,0.013292307692307694
202203,iMFTNTF,0.04083076923076923
202204,iMFTNTF,0.03582307692307692
202205,iMFTNTF,-0.004792307692307693
202206,iMFTNTF,0.014607692307692313
202207,iMFTNTF,-0.002285714285714286
202208,iMFTNTF,0.013442857142857144
202209,iMFTNTF,0.020069230769230766
202210,iMFTNTF,-0.008846153846153846
202211,iMFTNTF,-0.033615384615384616
202212,iMFTNTF,-0.0027230769230769235
202301,iMFTNTF,-0.001921428571428572
202302,iMFTNTF,0.005057142857142857
202303,iMFTNTF,-0.023049999999999998
202304,iMFTNTF,0.004014285714285714
202305,iMFTNTF,-0.0013357142857142853
202306,iMFTNTF,6.153846153846197e-05
202307,iMFTNTF,-0.008323076923076923
202308,iMFTNTF,-0.014130769230769228
202309,iMFTNTF,0.026771428571428574
202310,iMFTNTF,-0.010107142857142854
202311,iMFTNTF,-0.020085714285714287
202312,iMFTNTF,0.0034285714285714293
202401,iMFTNTF,-0.007064285714285713
202402,iMFTNTF,0.014385714285714288
202403,iMFTNTF,0.017942857142857146
202404,iMFTNTF,0.021085714285714284
202405,iMFTNTF,-0.015035714285714288
202406,iMFTNTF,-0.028733333333333333
202407,iMFTNTF,-0.0176
202408,iMFTNTF,-0.0033
202409,iMFTNTF,0.006
202410,iMFTNTF,-0.0129
202411,iMFTNTF,0.0099
202412,iMFTNTF,0.0083
202501,iMFTNTF,-0.0031
202502,iMFTNTF,-0.0184
202503,iMFTNTF,0.0032
202504,iMFTNTF,-0.0004
202505,iMFTNTF,-0.0197
202506,iMFTNTF,-0.009
202507,iMFTNTF,0.0123
202508,iMFTNTF,-0.0018
202509,iMFTNTF,0.008
202510,iMFTNTF,0.003
202511,iMFTNTF,-0.0063
202512,iMFTNTF,0.0006
202601,iMFTNTF,0.0431
202602,iMFTNTF,0.0253
202603,iMFTNTF,0.0363
202604,iMFTNTF,0.0141
199801,iMFTTFO,0.034466666666666666
199802,iMFTTFO,-0.018133333333333335
199803,iMFTTFO,0.020283333333333334
199804,iMFTTFO,-0.07073333333333333
199805,iMFTTFO,0.023016666666666668
199806,iMFTTFO,-0.007383333333333333
199807,iMFTTFO,-0.0084
199808,iMFTTFO,0.14125000000000001
199809,iMFTTFO,0.07253333333333334
199810,iMFTTFO,0.05181666666666667
199811,iMFTTFO,-0.05263333333333333
199812,iMFTTFO,0.054866666666666675
199901,iMFTTFO,-0.0324875
199902,iMFTTFO,0.034499999999999996
199903,iMFTTFO,-0.0138
199904,iMFTTFO,0.03185
199905,iMFTTFO,-0.0099125
199906,iMFTTFO,0.0262625
199907,iMFTTFO,-0.0244375
199908,iMFTTFO,0.023400000000000004
199909,iMFTTFO,0.007600000000000001
199910,iMFTTFO,-0.0439125
199911,iMFTTFO,0.0067625
199912,iMFTTFO,0.0205125
200001,iMFTTFO,0.006730000000000002
200002,iMFTTFO,-0.00928
200003,iMFTTFO,-0.048549999999999996
200004,iMFTTFO,-0.010780000000000001
200005,iMFTTFO,0.007699999999999997
200006,iMFTTFO,-0.030369999999999998
200007,iMFTTFO,-0.00998
200008,iMFTTFO,0.03159
200009,iMFTTFO,-0.03257
200010,iMFTTFO,0.03048
200011,iMFTTFO,0.09838
200012,iMFTTFO,0.11080999999999999
200101,iMFTTFO,0.013454545454545453
200102,iMFTTFO,0.014309090909090912
200103,iMFTTFO,0.07592727272727272
200104,iMFTTFO,-0.06661818181818181
200105,iMFTTFO,0.004145454545454546
200106,iMFTTFO,-0.01761818181818182
200107,iMFTTFO,-0.011763636363636363
200108,iMFTTFO,0.0317
200109,iMFTTFO,0.059000000000000004
200110,iMFTTFO,0.08429999999999999
200111,iMFTTFO,-0.08861818181818182
200112,iMFTTFO,0.003845454545454546
200201,iMFTTFO,-0.011725
200202,iMFTTFO,-0.037875
200203,iMFTTFO,0.00841666666666667
200204,iMFTTFO,-0.022966666666666666
200205,iMFTTFO,0.018133333333333335
200206,iMFTTFO,0.09798333333333335
200207,iMFTTFO,0.08237499999999999
200208,iMFTTFO,0.03936666666666667
200209,iMFTTFO,0.06649166666666667
200210,iMFTTFO,-0.06364166666666667
200211,iMFTTFO,-0.04447500000000001
200212,iMFTTFO,0.10857499999999999
200301,iMFTTFO,0.060349999999999994
200302,iMFTTFO,0.08044166666666668
200303,iMFTTFO,-0.07006666666666667
200304,iMFTTFO,0.006000000000000001
200305,iMFTTFO,0.08456666666666666
200306,iMFTTFO,-0.03555
200307,iMFTTFO,-0.02185833333333333
200308,iMFTTFO,0.007775000000000001
200309,iMFTTFO,0.0010499999999999986
200310,iMFTTFO,0.013083333333333336
200311,iMFTTFO,-0.006908333333333333
200312,iMFTTFO,0.04438333333333333
200401,iMFTTFO,0.008633333333333331
200402,iMFTTFO,0.078725
200403,iMFTTFO,-0.009
200404,iMFTTFO,-0.08929166666666667
200405,iMFTTFO,-0.017191666666666668
200406,iMFTTFO,-0.035708333333333335
200407,iMFTTFO,-0.016675
200408,iMFTTFO,0.012183333333333332
200409,iMFTTFO,0.025466666666666665
200410,iMFTTFO,0.0461
200411,iMFTTFO,0.056183333333333335
200412,iMFTTFO,-0.0014249999999999998
200501,iMFTTFO,-0.032830769230769226
200502,iMFTTFO,-0.0028923076923076914
200503,iMFTTFO,0.00029230769230769214
200504,iMFTTFO,-0.032992307692307696
200505,iMFTTFO,0.03667692307692308
200506,iMFTTFO,0.03697692307692308
200507,iMFTTFO,-0.011076923076923078
200508,iMFTTFO,0.009953846153846153
200509,iMFTTFO,1.5384615384615292e-05
200510,iMFTTFO,-0.007915384615384614
200511,iMFTTFO,0.04698461538461539
200512,iMFTTFO,-0.014038461538461538
200601,iMFTTFO,0.014468749999999997
200602,iMFTTFO,-0.0142
200603,iMFTTFO,0.0304625
200604,iMFTTFO,0.040825
200605,iMFTTFO,-0.02280625
200606,iMFTTFO,-0.01169375
200607,iMFTTFO,-0.022175
200608,iMFTTFO,0.006843750000000001
200609,iMFTTFO,-0.01030625
200610,iMFTTFO,0.0152
200611,iMFTTFO,0.0165
200612,iMFTTFO,0.026099999999999998
200701,iMFTTFO,0.022188888888888886
200702,iMFTTFO,-0.03331666666666667
200703,iMFTTFO,-0.010072222222222222
200704,iMFTTFO,0.044144444444444444
200705,iMFTTFO,0.04663333333333333
200706,iMFTTFO,0.03434444444444444
200707,iMFTTFO,-0.03914444444444444
200708,iMFTTFO,-0.049433333333333336
200709,iMFTTFO,0.05249444444444444
200710,iMFTTFO,0.04702222222222222
200711,iMFTTFO,0.007194444444444444
200712,iMFTTFO,0.00558888888888889
200801,iMFTTFO,0.04452
200802,iMFTTFO,0.07796499999999999
200803,iMFTTFO,-0.010535
200804,iMFTTFO,-0.030369999999999998
200805,iMFTTFO,0.02505
200806,iMFTTFO,0.044895000000000004
200807,iMFTTFO,-0.05199499999999999
200808,iMFTTFO,-0.020685000000000002
200809,iMFTTFO,0.017070000000000002
200810,iMFTTFO,0.074345
200811,iMFTTFO,0.0498
200812,iMFTTFO,0.03301
200901,iMFTTFO,-0.004545454545454546
200902,iMFTTFO,0.008068181818181818
200903,iMFTTFO,-0.02243181818181818
200904,iMFTTFO,-0.03125
200905,iMFTTFO,0.0036409090909090905
200906,iMFTTFO,-0.027759090909090914
200907,iMFTTFO,0.00874090909090909
200908,iMFTTFO,0.013772727272727272
200909,iMFTTFO,0.0315090909090909
200910,iMFTTFO,-0.024490909090909094
200911,iMFTTFO,0.05411818181818182
200912,iMFTTFO,-0.036713636363636365
201001,iMFTTFO,-0.02944782608695652
201002,iMFTTFO,0.018230434782608697
201003,iMFTTFO,0.03925217391304348
201004,iMFTTFO,0.01891304347826087
201005,iMFTTFO,-0.020465217391304347
201006,iMFTTFO,0.013700000000000002
201007,iMFTTFO,-0.011656521739130435
201008,iMFTTFO,0.05390434782608695
201009,iMFTTFO,0.014517391304347827
201010,iMFTTFO,0.035108695652173914
201011,iMFTTFO,-0.035456521739130435
201012,iMFTTFO,0.04721304347826087
201101,iMFTTFO,-0.0032739130434782603
201102,iMFTTFO,0.024443478260869567
201103,iMFTTFO,-0.027391304347826086
201104,iMFTTFO,0.05018695652173912
201105,iMFTTFO,-0.03530869565217391
201106,iMFTTFO,-0.03672608695652174
201107,iMFTTFO,0.054186956521739126
201108,iMFTTFO,0.024613043478260873
201109,iMFTTFO,0.0036347826086956525
201110,iMFTTFO,-0.04167826086956522
201111,iMFTTFO,0.005343478260869564
201112,iMFTTFO,0.01507391304347826
201201,iMFTTFO,0.009007999999999999
201202,iMFTTFO,0.006595999999999999
201203,iMFTTFO,-0.013992
201204,iMFTTFO,0.00962
201205,iMFTTFO,0.027131999999999996
201206,iMFTTFO,-0.041148000000000004
201207,iMFTTFO,0.04759200000000001
201208,iMFTTFO,-0.014844000000000001
201209,iMFTTFO,-0.013420000000000001
201210,iMFTTFO,-0.037936
201211,iMFTTFO,0.005908
201212,iMFTTFO,0.008364
201301,iMFTTFO,0.02007692307692308
201302,iMFTTFO,0.0029692307692307687
201303,iMFTTFO,0.016765384615384613
201304,iMFTTFO,0.034892307692307695
201305,iMFTTFO,-0.037303846153846146
201306,iMFTTFO,-0.03856153846153846
201307,iMFTTFO,-0.0034769230769230767
201308,iMFTTFO,-0.024615384615384615
201309,iMFTTFO,0.004523076923076922
201310,iMFTTFO,0.029834615384615383
201311,iMFTTFO,0.025888461538461534
201312,iMFTTFO,-0.003503846153846155
201401,iMFTTFO,-0.024650000000000002
201402,iMFTTFO,0.0173
201403,iMFTTFO,-0.01559642857142857
201404,iMFTTFO,0.011571428571428571
201405,iMFTTFO,0.02334642857142857
201406,iMFTTFO,0.01967142857142857
201407,iMFTTFO,-0.010721428571428573
201408,iMFTTFO,0.04894642857142857
201409,iMFTTFO,0.03275714285714286
201410,iMFTTFO,0.018449999999999998
201411,iMFTTFO,0.071175
201412,iMFTTFO,0.023142857142857142
201501,iMFTTFO,0.057667741935483866
201502,iMFTTFO,-0.005396774193548387
201503,iMFTTFO,0.022535483870967744
201504,iMFTTFO,-0.04034838709677419
201505,iMFTTFO,0.0001741935483870969
201506,iMFTTFO,-0.04505483870967742
201507,iMFTTFO,0.03928064516129033
201508,iMFTTFO,-0.030277419354838714
201509,iMFTTFO,0.031075000000000005
201510,iMFTTFO,-0.0203375
201511,iMFTTFO,0.03749999999999999
201512,iMFTTFO,-0.022653125000000003
201601,iMFTTFO,0.041697142857142856
201602,iMFTTFO,0.03182571428571429
201603,iMFTTFO,-0.032362857142857145
201604,iMFTTFO,-0.028211428571428575
201605,iMFTTFO,-0.012374285714285714
201606,iMFTTFO,0.05530285714285714
201607,iMFTTFO,0.012625714285714285
201608,iMFTTFO,-0.030734285714285717
201609,iMFTTFO,-0.0010314285714285714
201610,iMFTTFO,-0.03864285714285714
201611,iMFTTFO,-0.009602857142857144
201612,iMFTTFO,0.01092857142857143
201701,iMFTTFO,-0.013791666666666666
201702,iMFTTFO,0.03376944444444444
201703,iMFTTFO,-0.017305555555555557
201704,iMFTTFO,0.005841666666666668
201705,iMFTTFO,0.0033083333333333337
201706,iMFTTFO,-0.038455555555555555
201707,iMFTTFO,0.013252777777777778
201708,iMFTTFO,0.02195277777777778
201709,iMFTTFO,-0.026294444444444443
201710,iMFTTFO,0.05864722222222222
201711,iMFTTFO,0.00043333333333333353
201712,iMFTTFO,0.013586111111111111
201801,iMFTTFO,0.04817837837837837
201802,iMFTTFO,-0.08114594594594594
201803,iMFTTFO,-0.003310810810810811
201804,iMFTTFO,0.007245945945945946
201805,iMFTTFO,-0.015508108108108107
201806,iMFTTFO,0.002167567567567568
201807,iMFTTFO,-0.003524324324324325
201808,iMFTTFO,0.032529729729729735
201809,iMFTTFO,-0.009321621621621623
201810,iMFTTFO,-0.04883513513513513
201811,iMFTTFO,-0.00922972972972973
201812,iMFTTFO,0.01142972972972973
201901,iMFTTFO,-0.015677777777777777
201902,iMFTTFO,0.0020277777777777785
201903,iMFTTFO,0.049933333333333337
201904,iMFTTFO,0.022542857142857142
201905,iMFTTFO,-0.013765714285714284
201906,iMFTTFO,0.03854
201907,iMFTTFO,0.03620882352941176
201908,iMFTTFO,0.050802941176470585
201909,iMFTTFO,-0.041258823529411764
201910,iMFTTFO,-0.03496285714285715
201911,iMFTTFO,0.01302
201912,iMFTTFO,-0.004464705882352941
202001,iMFTTFO,0.012545945945945948
202002,iMFTTFO,-0.0195054054054054
202003,iMFTTFO,-0.004639473684210527
202004,iMFTTFO,0.0013216216216216216
202005,iMFTTFO,-0.013324999999999998
202006,iMFTTFO,-0.01426111111111111
202007,iMFTTFO,0.02692
202008,iMFTTFO,-0.011620000000000002
202009,iMFTTFO,-0.023042857142857143
202010,iMFTTFO,-0.007845714285714286
202011,iMFTTFO,0.02126857142857143
202012,iMFTTFO,0.05769714285714286
202101,iMFTTFO,-0.00978421052631579
202102,iMFTTFO,0.03348947368421053
202103,iMFTTFO,0.01451081081081081
202104,iMFTTFO,0.03288918918918919
202105,iMFTTFO,0.02342972972972973
202106,iMFTTFO,-0.013232432432432432
202107,iMFTTFO,0.011366666666666666
202108,iMFTTFO,0.0016777777777777774
202109,iMFTTFO,0.005663888888888889
202110,iMFTTFO,0.03622222222222222
202111,iMFTTFO,-0.03975142857142857
202112,iMFTTFO,0.005177142857142858
202201,iMFTTFO,0.011054285714285714
202202,iMFTTFO,0.02639714285714285
202203,iMFTTFO,0.07711142857142857
202204,iMFTTFO,0.05208333333333333
202205,iMFTTFO,-0.004116666666666667
202206,iMFTTFO,0.017056756756756754
202207,iMFTTFO,-0.03511351351351351
202208,iMFTTFO,0.035924324324324325
202209,iMFTTFO,0.049499999999999995
202210,iMFTTFO,-0.0005054054054054048
202211,iMFTTFO,-0.05925405405405406
202212,iMFTTFO,0.001986486486486487
202301,iMFTTFO,-0.01205
202302,iMFTTFO,0.019502702702702705
202303,iMFTTFO,-0.062156756756756755
202304,iMFTTFO,0.023348648648648645
202305,iMFTTFO,0.01935135135135135
202306,iMFTTFO,0.024086486486486487
202307,iMFTTFO,-0.0013081081081081076
202308,iMFTTFO,-0.004058333333333334
202309,iMFTTFO,0.02833888888888889
202310,iMFTTFO,-0.008080555555555556
202311,iMFTTFO,-0.03803611111111111
202312,iMFTTFO,-0.006624999999999999
202401,iMFTTFO,0.013905405405405408
202402,iMFTTFO,0.055421621621621626
202403,iMFTTFO,0.0415027027027027
202404,iMFTTFO,0.013956756756756755
202405,iMFTTFO,-0.011967567567567566
202406,iMFTTFO,-0.022570270270270275
202407,iMFTTFO,-0.0156
202408,iMFTTFO,-0.034
202409,iMFTTFO,0.0071
202410,iMFTTFO,-0.0312
202411,iMFTTFO,0.0209
202412,iMFTTFO,0.0123
202501,iMFTTFO,0.0023
202502,iMFTTFO,-0.0351
202503,iMFTTFO,-0.0144
202504,iMFTTFO,-0.0629
202505,iMFTTFO,-0.016
202506,iMFTTFO,0.0066
202507,iMFTTFO,-0.0012
202508,iMFTTFO,0.0237
202509,iMFTTFO,0.0447
202510,iMFTTFO,0.0129
202511,iMFTTFO,0.0159
202512,iMFTTFO,0.0245
202601,iMFTTFO,0.0424
202602,iMFTTFO,0.0376
202603,iMFTTFO,-0.0229
202604,iMFTTFO,0.0302
199801,iMST,0.0071
199802,iMST,0.0142
199803,iMST,0.0443
199804,iMST,0.0136
199805,iMST,0.0088
199806,iMST,-0.017
199807,iMST,0.0006
199808,iMST,-0.0422
199809,iMST,-0.0555
199810,iMST,-0.0347
199811,iMST,0.018
199812,iMST,0.0276
199901,iMST,0.0161
199902,iMST,0.0111
199903,iMST,0.0206
199904,iMST,0.0219
199905,iMST,0.0192
199906,iMST,0.0339
199907,iMST,0.0161
199908,iMST,0.0111
199909,iMST,0.0178
199910,iMST,0.0066
199911,iMST,0.0166
199912,iMST,0.025
200001,iMST,0.0213
200002,iMST,0.0442
200003,iMST,0.0179
200004,iMST,0.0229
200005,iMST,0.0143
200006,iMST,0.0163
200007,iMST,0.0116
200008,iMST,0.0192
200009,iMST,0.0122
200010,iMST,0.0064
200011,iMST,0.0039
200012,iMST,0.0169
200101,iMST,0.022
200102,iMST,0.0121
200103,iMST,0.0104
200104,iMST,0.0095
200105,iMST,0.0145
200106,iMST,0.0018
200107,iMST,0.0045
200108,iMST,0.0123
200109,iMST,-0.0122
200110,iMST,0.0067
200111,iMST,0.006
200112,iMST,0.0269
200201,iMST,0.0098
200202,iMST,0.0001
200203,iMST,0.0156
200204,iMST,0.0058
200205,iMST,0.0025
200206,iMST,-0.0111
200207,iMST,-0.0044
200208,iMST,0.0015
200209,iMST,-0.0078
200210,iMST,0.0062
200211,iMST,0.0185
200212,iMST,0.014
200301,iMST,0.0113
200302,iMST,0.0058
200303,iMST,0.001
200304,iMST,0.0188
200305,iMST,0.023
200306,iMST,0.0148
200307,iMST,0.0073
200308,iMST,0.0104
200309,iMST,0.0202
200310,iMST,0.0151
200311,iMST,0.0108
200312,iMST,0.0098
200401,iMST,0.0189
200402,iMST,0.0061
200403,iMST,0.0095
200404,iMST,0.0059
200405,iMST,-0.0019
200406,iMST,-0.0027
200407,iMST,0.0004
200408,iMST,0.0023
200409,iMST,0.0074
200410,iMST,0.0078
200411,iMST,0.0241
200412,iMST,0.0168
200501,iMST,0.008
200502,iMST,0.0123
200503,iMST,0.0012
200504,iMST,-0.0074
200505,iMST,-0.0022
200506,iMST,0.0152
200507,iMST,0.0169
200508,iMST,0.0102
200509,iMST,0.0149
200510,iMST,-0.0017
200511,iMST,0.0126
200512,iMST,0.023
200601,iMST,0.0294
200602,iMST,0.0129
200603,iMST,0.018
200604,iMST,0.0176
200605,iMST,-0.0006
200606,iMST,0.0025
200607,iMST,0.0036
200608,iMST,0.0099
200609,iMST,0.0126
200610,iMST,0.0148
200611,iMST,0.0192
200612,iMST,0.02
200701,iMST,0.0185
200702,iMST,0.0108
200703,iMST,0.0126
200704,iMST,0.019
200705,iMST,0.0235
200706,iMST,0.0135
200707,iMST,0.0137
200708,iMST,-0.0123
200709,iMST,0.0134
200710,iMST,0.0303
200711,iMST,0.0043
200712,iMST,0.011
200801,iMST,-0.0026
200802,iMST,0.0158
200803,iMST,-0.0193
200804,iMST,0.0063
200805,iMST,0.0181
200806,iMST,0.0056
200807,iMST,-0.0092
200808,iMST,-0.0058
200809,iMST,-0.0588
200810,iMST,-0.0585
200811,iMST,-0.0221
200812,iMST,-0.0048
200901,iMST,0.0369
200902,iMST,0.0152
200903,iMST,0.0075
200904,iMST,0.0255
200905,iMST,0.0431
200906,iMST,0.0188
200907,iMST,0.0323
200908,iMST,0.0201
200909,iMST,0.0282
200910,iMST,0.0154
200911,iMST,0.0054
200912,iMST,0.0138
201001,iMST,0.0125
201002,iMST,0.0037
201003,iMST,0.0173
201004,iMST,0.0184
201005,iMST,-0.0174
201006,iMST,-0.0041
201007,iMST,0.0116
201008,iMST,0.0116
201009,iMST,0.0209
201010,iMST,0.0205
201011,iMST,0.0053
201012,iMST,0.0186
201101,iMST,0.0145
201102,iMST,0.0098
201103,iMST,0.0076
201104,iMST,0.0115
201105,iMST,0.0008
201106,iMST,0.0027
201107,iMST,0.0053
201108,iMST,-0.0198
201109,iMST,-0.0194
201110,iMST,0.0115
201111,iMST,-0.0044
201112,iMST,0.0001
201201,iMST,0.022
